deltaTime(s)	Time(s)	Roll(rad)	Pitch(rad)	Yaw(rad)	RollSpeed(rad/s)	PitchSpeed(rad/s)	YawSpeed(rad/s)	Motor1(PWM)	Motor2(PWM)	Motor3(PWM)	Motor4(PWM)	
0.21948934 	116.20145154	-0.00982107	0.00601463	1.05903482	0.00032334	-0.00122334	0.00056374	900	900	900	900
0.24998832 	116.45143986	-0.00977170	0.00604886	1.05897772	0.00083897	-0.00088801	0.00122048	900	900	900	900
0.24515843 	116.69659829	-0.00981360	0.00603978	1.05898023	0.00016524	0.00043172	0.00071755	900	900	900	900
0.19475102 	116.89134932	-0.00979841	0.00603361	1.05899978	0.00000223	-0.00153955	0.00094266	900	900	900	900
0.26041484 	117.15176415	-0.00978739	0.00604965	1.05900693	-0.00050455	-0.00058894	0.00112489	900	900	900	900
0.29040718 	117.44217134	-0.00987124	0.00603985	1.05900335	-0.00092707	-0.00091376	0.00178392	900	900	900	900
0.27565265 	117.71782398	-0.00985464	0.00602784	1.05900478	0.00010759	-0.00119758	0.00031633	900	900	900	900
0.23976564 	117.95758963	-0.00984702	0.00598100	1.05894339	-0.00048625	-0.00323265	-0.00148723	900	900	900	900
0.20931792 	118.16690755	-0.00983014	0.00597868	1.05897462	0.00067426	0.00000949	0.00155936	900	900	900	900
0.29108500 	118.45799255	-0.00978634	0.00595382	1.05893409	0.00021394	0.00029036	0.00174676	900	900	900	900
0.24025774 	118.69825029	-0.00977067	0.00594969	1.05894613	0.00069209	0.00130774	0.00172836	900	900	900	900
0.20437455 	118.90262485	-0.00980760	0.00594936	1.05882156	-0.00081791	0.00010699	-0.00066144	900	900	900	900
0.24576092 	119.14838576	-0.00984519	0.00598618	1.05885065	-0.00139299	-0.00312191	-0.00006788	900	900	900	900
0.24498820 	119.39337397	-0.00979105	0.00602727	1.05886114	0.00070216	-0.00198709	0.00072892	900	900	900	900
0.29124379 	119.68461776	-0.00977032	0.00609124	1.05883682	0.00044504	0.00026063	0.00021845	900	900	900	900
0.22421956 	119.90883732	-0.00977301	0.00611083	1.05882013	-0.00043369	0.00054445	0.00215158	900	900	900	900
0.24467826 	120.15351558	-0.00978031	0.00612290	1.05874872	0.00069054	-0.00110495	0.00137636	900	900	900	900
0.23459554 	120.38811111	-0.00980184	0.00616956	1.05871844	0.00007710	-0.00085577	0.00074315	900	900	900	900
0.28042865 	120.66853976	-0.00980325	0.00620163	1.05876231	-0.00098312	-0.00093663	0.00077138	900	900	900	900
0.27116847 	120.93970823	-0.00975872	0.00620867	1.05874455	0.00174605	-0.00025610	0.00269807	900	900	900	900
0.22991705 	121.16962528	-0.00976291	0.00631675	1.05879521	0.00138161	0.00185903	0.00072336	900	900	900	900
0.23477888 	121.40440416	-0.00977140	0.00638064	1.05877471	0.00081750	0.00192603	0.00174864	900	900	900	900
0.25897646 	121.66338062	-0.00984120	0.00630853	1.05874789	-0.00113618	0.00058570	0.00224376	900	900	900	900
0.25971961 	121.92310023	-0.00983456	0.00636228	1.05866969	-0.00042299	-0.00232851	0.00067157	900	900	900	900
0.24027777 	122.16337800	-0.00982953	0.00643065	1.05868149	-0.00051333	-0.00153450	0.00013763	900	900	900	900
0.33342910 	122.49680710	-0.00984387	0.00646251	1.05861199	-0.00186444	-0.00010148	0.00071313	900	900	900	900
0.24012971 	122.73693681	-0.00981503	0.00639526	1.05855012	0.00025846	-0.00060231	0.00188125	900	900	900	900
0.21419954 	122.95113635	-0.00981035	0.00645409	1.05855572	0.00064100	-0.00049639	0.00157315	900	900	900	900
0.19899154 	123.15012789	-0.00981739	0.00654357	1.05857956	0.00082057	-0.00068730	0.00150856	900	900	900	900
0.29597282 	123.44610071	-0.00978947	0.00659109	1.05854142	0.00006481	0.00097500	0.00113019	900	900	900	900
0.31110072 	123.75720143	-0.00978110	0.00659245	1.05849314	-0.00022460	-0.00092927	0.00124575	900	900	900	900
0.19985580 	123.95705724	-0.00972444	0.00659111	1.05843115	0.00013644	-0.00093669	0.00131683	900	900	900	900
0.21947241 	124.17652965	-0.00967960	0.00665309	1.05845273	0.00022601	0.00039881	0.00044018	900	900	900	900
0.23482108 	124.41135073	-0.00968874	0.00668000	1.05845428	-0.00001078	0.00095000	0.00148557	900	900	900	900
0.29154754 	124.70289826	-0.00971188	0.00666903	1.05840766	-0.00054349	-0.00076178	-0.00022573	900	900	900	900
0.18855810 	124.89145637	-0.00970730	0.00662663	1.05840921	-0.00042388	-0.00173196	0.00078490	900	900	900	900
0.22144175 	125.11289811	-0.00973024	0.00666015	1.05838013	-0.00126604	-0.00035735	0.00081020	900	900	900	900
0.24409366 	125.35699177	-0.00968969	0.00670034	1.05833530	-0.00034566	-0.00027641	0.00135656	900	900	900	900
0.24501324 	125.60200500	-0.00970153	0.00663968	1.05823493	-0.00032348	-0.00275573	-0.00062664	900	900	900	900
0.23991156 	125.84191656	-0.00970065	0.00664715	1.05814219	0.00089592	-0.00569508	0.00118551	900	900	900	900
0.24997807 	126.09189463	-0.00976789	0.00671304	1.05815434	0.00049731	-0.00079414	0.00245105	900	900	900	900
0.25576735 	126.34766197	-0.00979345	0.00673698	1.05812609	0.00075696	0.00408817	0.00202457	900	900	900	900
0.25507665 	126.60273862	-0.00985293	0.00677217	1.05807614	-0.00080879	0.00097992	0.00023357	900	900	900	900
0.26404166 	126.86678028	-0.00984997	0.00681683	1.05808115	-0.00031104	-0.00033329	0.00193657	900	900	900	900
0.30639291 	127.17317319	-0.00987075	0.00678308	1.05800974	-0.00095049	-0.00148037	-0.00041051	900	900	900	900
0.23465466 	127.40782785	-0.00989922	0.00678940	1.05804455	-0.00028325	-0.00077966	0.00137112	900	900	900	900
0.24025965 	127.64808750	-0.00986002	0.00681792	1.05804777	0.00027863	-0.00017397	0.00045334	900	900	900	900
0.29077172 	127.93885922	-0.00986618	0.00677560	1.05800068	-0.00017850	-0.00018505	0.00146172	900	900	900	900
0.17405725 	128.11291647	-0.00984394	0.00676189	1.05800676	0.00096436	-0.00028517	0.00257822	900	900	900	900
0.23438859 	128.34730506	-0.00981598	0.00682343	1.05798662	0.00111509	-0.00071652	0.00055003	900	900	900	900
0.24557352 	128.59287858	-0.00971482	0.00680518	1.05782700	0.00243990	-0.01395346	-0.00667435	900	900	900	900
0.27404499 	128.86692357	-0.00976226	0.00689467	1.05795276	0.00202543	0.00108504	0.00147192	900	900	900	900
0.52456236 	129.39148593	-0.00985410	0.00690245	1.05801284	-0.00000532	0.00246487	0.00186850	900	900	900	900
0.48498917 	129.87647510	-0.00988429	0.00680634	1.05788958	-0.00170483	0.00055976	0.00122931	900	900	900	900
0.55578017 	130.43225527	-0.00987384	0.00681170	1.05781102	0.00002043	-0.00112952	0.00039388	900	900	900	900
0.30204749 	130.73430276	-0.00986470	0.00690836	1.05772388	-0.00046876	0.00007039	0.00058721	900	900	900	900
0.21995902 	130.95426178	-0.00981365	0.00693555	1.05760896	0.00030327	0.00010729	0.00103887	900	900	900	900
0.19906425 	131.15332603	-0.00976204	0.00684108	1.05750525	-0.00037459	-0.00029813	0.00012033	900	900	900	900
0.22994709 	131.38327312	-0.00971595	0.00683552	1.05742586	0.00047342	0.00101809	0.00199688	900	900	900	900
0.28485513 	131.66812825	-0.00975620	0.00688483	1.05732906	-0.00009996	0.00162118	-0.00071692	900	900	900	900
0.21455789 	131.88268614	-0.00971629	0.00680781	1.05729377	0.00002511	-0.00273581	0.00144047	900	900	900	900
0.20931840 	132.09200454	-0.00968237	0.00679621	1.05725551	-0.00006388	-0.00101865	0.00113319	900	900	900	900
0.21972942 	132.31173396	-0.00966314	0.00685601	1.05731964	0.00086740	-0.00011918	0.00120332	900	900	900	900
0.21933365 	132.53106761	-0.00967314	0.00686158	1.05732179	-0.00185598	-0.00209334	0.00033383	900	900	900	900
0.22954297 	132.76061058	-0.00960723	0.00684316	1.05727279	-0.00031548	-0.00083497	0.00177554	900	900	900	900
0.20939684 	132.97000742	-0.00963840	0.00684858	1.05722606	-0.00029757	-0.00084595	0.00033736	900	900	900	900
0.25091982 	133.22092724	-0.00962854	0.00686476	1.05719924	0.00122901	0.00002000	0.00096968	900	900	900	900
0.21946383 	133.44039106	-0.00963014	0.00680449	1.05715990	-0.00079323	-0.00011127	0.00093550	900	900	900	900
0.20936561 	133.64975667	-0.00962191	0.00678551	1.05713761	-0.00037162	0.00011455	0.00167105	900	900	900	900
0.26990867 	133.91966534	-0.00963070	0.00682220	1.05707908	0.00061496	-0.00098757	0.00132032	900	900	900	900
0.23517227 	134.15483761	-0.00966094	0.00682164	1.05707002	-0.00120105	-0.00146517	0.00131822	900	900	900	900
0.24023128 	134.39506888	-0.00961653	0.00686498	1.05699861	0.00098227	0.00074335	0.00173346	900	900	900	900
0.22987199 	134.62494087	-0.00961229	0.00680958	1.05694926	-0.00165044	-0.00046324	0.00134437	900	900	900	900
0.21933293 	134.84427381	-0.00963247	0.00680683	1.05688214	-0.00044314	-0.00078102	0.00159568	900	900	900	900
0.24521732 	135.08949113	-0.00964059	0.00682792	1.05684257	0.00037468	-0.00057395	0.00018134	900	900	900	900
0.23451233 	135.32400346	-0.00960012	0.00684436	1.05681276	-0.00070840	0.00021519	0.00081009	900	900	900	900
0.23472786 	135.55873132	-0.00960248	0.00679999	1.05679989	0.00105171	-0.00118799	0.00072161	900	900	900	900
0.23506021 	135.79379153	-0.00957386	0.00683481	1.05672336	-0.00143307	-0.00225592	-0.00130208	900	900	900	900
0.23522949 	136.02902102	-0.00962924	0.00685099	1.05665922	-0.00076466	0.00006205	0.00041717	900	900	900	900
0.22950149 	136.25852251	-0.00961069	0.00680186	1.05661011	0.00048672	0.00006833	0.00169649	900	900	900	900
0.21959066 	136.47811317	-0.00957757	0.00676466	1.05660796	-0.00007485	-0.00171412	0.00252197	900	900	900	900
0.20936847 	136.68748164	-0.00960029	0.00678211	1.05655539	0.00001756	-0.00121209	0.00174290	900	900	900	900
0.24011683 	136.92759848	-0.00971018	0.00690931	1.05650187	-0.00382240	-0.00014943	-0.00121478	900	900	900	900
0.22957015 	137.15716863	-0.00964602	0.00683423	1.05647910	0.00036528	-0.00258933	0.00029023	900	900	900	900
0.25101209 	137.40818071	-0.00965329	0.00677477	1.05648363	0.00129443	-0.00028840	0.00114505	900	900	900	900
0.26103401 	137.66921473	-0.00973598	0.00683787	1.05648196	-0.00162873	-0.00099387	0.00119529	900	900	900	900
0.22995710 	137.89917183	-0.00969663	0.00689035	1.05654144	-0.00245696	-0.00114536	0.00291752	900	900	900	900
0.21921968 	138.11839151	-0.00967965	0.00689593	1.05641127	-0.00059633	-0.00167522	-0.00014034	900	900	900	900
0.20416307 	138.32255459	-0.00968271	0.00687353	1.05634522	0.00019836	0.00006458	0.00011080	900	900	900	900
0.22433591 	138.54689050	-0.00971064	0.00686124	1.05626750	-0.00065924	0.00066238	-0.00062074	900	900	900	900
0.26033449 	138.80722499	-0.00971892	0.00685879	1.05626428	-0.00048265	-0.00130842	0.00120866	900	900	900	900
0.26054144 	139.06776643	-0.00965352	0.00684102	1.05626655	0.00061514	-0.00142090	0.00058923	900	900	900	900
0.23977590 	139.30754232	-0.00972273	0.00687802	1.05623412	0.00000216	0.00011589	0.00165687	900	900	900	900
0.22966528 	139.53720760	-0.00975056	0.00688549	1.05620837	-0.00034945	0.00033711	0.00081108	900	900	900	900
0.20974612 	139.74695373	-0.00979946	0.00684064	1.05616486	-0.00029129	-0.00127010	0.00102708	900	900	900	900
0.20939183 	139.95634556	-0.00984016	0.00682017	1.05613089	-0.00088118	-0.00158062	0.00075093	900	900	900	900
0.21924090 	140.17558646	-0.00982387	0.00684181	1.05608582	0.00028263	0.00053531	0.00119678	900	900	900	900
0.26029491 	140.43588138	-0.00980557	0.00678129	1.05612183	0.00121695	-0.00056499	0.00218684	900	900	900	900
0.30162096 	140.73750234	-0.00969864	0.00683495	1.05609965	0.00516067	0.00002082	0.00078693	900	900	900	900
0.28034949 	141.01785183	-0.00983562	0.00670117	1.05605114	-0.00330946	-0.00152420	0.00188749	900	900	900	900
0.21954966 	141.23740149	-0.00980639	0.00671092	1.05598128	-0.00502742	-0.00132593	0.00136034	900	900	900	900
0.22936654 	141.46676803	-0.00977679	0.00675008	1.05603349	-0.00207034	0.00363145	0.00300539	900	900	900	900
0.26034403 	141.72711205	-0.00978707	0.00674722	1.05593574	-0.00126030	0.00064955	-0.00022247	900	900	900	900
0.22960353 	141.95671558	-0.00990110	0.00657535	1.05588591	-0.00244886	-0.00516953	-0.00154968	900	900	900	900
0.26049781 	142.21721339	-0.00988314	0.00655311	1.05594671	-0.00096807	-0.00234864	0.00058261	900	900	900	900
0.23959565 	142.45680904	-0.00982650	0.00654989	1.05594778	0.00085691	-0.00004438	0.00105902	900	900	900	900
0.21987152 	142.67668056	-0.00984413	0.00649730	1.05592835	0.00041662	-0.00012851	0.00102403	900	900	900	900
0.27052093 	142.94720149	-0.00976550	0.00647438	1.05588663	-0.00014816	-0.00124359	0.00059472	900	900	900	900
0.24972844 	143.19692993	-0.00974432	0.00649802	1.05587351	-0.00053939	-0.00036423	0.00125302	900	900	900	900
0.25487733 	143.45180726	-0.00973344	0.00643090	1.05589938	0.00005830	-0.00189259	0.00098747	900	900	900	900
0.26102996 	143.71283722	-0.00969784	0.00641815	1.05590308	-0.00005975	-0.00055565	0.00105300	900	900	900	900
0.21435142 	143.92718863	-0.00968419	0.00638325	1.05587947	-0.00019288	-0.00009745	0.00111809	900	900	900	900
0.25529361 	144.18248224	-0.00966933	0.00634546	1.05590022	-0.00071013	0.00066642	0.00134974	900	900	900	900
0.22975707 	144.41223931	-0.00965302	0.00630761	1.05593836	-0.00094188	0.00183168	0.00020799	900	900	900	900
0.25558209 	144.66782141	-0.00972381	0.00629089	1.05594730	-0.00145354	0.00040446	0.00128519	900	900	900	900
0.22858572 	144.89640713	-0.00975010	0.00622899	1.05595648	0.00031571	-0.00259598	0.00131597	900	900	900	900
0.26291943 	145.15932655	-0.00978439	0.00622788	1.05591214	-0.00003340	-0.00255563	0.00202099	900	900	900	900
0.24204040 	145.40136695	-0.00977870	0.00637069	1.05591273	0.00026658	0.00071832	0.00089025	900	900	900	900
0.24489331 	145.64626026	-0.00975478	0.00638370	1.05589223	0.00014494	0.00147413	0.00104585	900	900	900	900
0.30634212 	145.95260239	-0.00978112	0.00634142	1.05589628	-0.00050296	-0.00143175	0.00175497	900	900	900	900
0.22963071 	146.18223310	-0.00982810	0.00629089	1.05591154	-0.00082111	-0.00264351	0.00082387	900	900	900	900
0.27046442 	146.45269752	-0.00982130	0.00630992	1.05590630	0.00004176	-0.00061452	0.00047176	900	900	900	900
0.28120089 	146.73389840	-0.00984523	0.00635461	1.05587876	-0.00045335	0.00038363	0.00062702	900	900	900	900
0.19920683 	146.93310523	-0.00979774	0.00631360	1.05584538	-0.00031960	0.00013291	0.00028839	900	900	900	900
0.22435331 	147.15745854	-0.00981108	0.00630198	1.05586326	0.00053432	-0.00088960	0.00009257	900	900	900	900
0.24523520 	147.40269375	-0.00986102	0.00633494	1.05588496	-0.00036780	-0.00064305	0.00082351	900	900	900	900
0.25349927 	147.65619302	-0.00989410	0.00634077	1.05587232	0.00027516	-0.00065081	0.00055114	900	900	900	900
0.29586029 	147.95205331	-0.00981577	0.00635466	1.05585229	-0.00021183	-0.00005237	0.00081788	900	900	900	900
0.27055645 	148.22260976	-0.00984687	0.00638666	1.05584109	-0.00100112	-0.00034639	0.00136699	900	900	900	900
0.24977350 	148.47238326	-0.00979954	0.00641435	1.05581820	0.00021356	-0.00081394	0.00168222	900	900	900	900
0.24014711 	148.71253037	-0.00977941	0.00640803	1.05581260	0.00018905	-0.00048324	0.00115589	900	900	900	900
0.21981931 	148.93234968	-0.00973037	0.00639354	1.05576825	-0.00041670	-0.00039904	0.00041299	900	900	900	900
0.31049871 	149.24284840	-0.00976261	0.00638047	1.05575442	-0.00079995	-0.00118410	0.00126429	900	900	900	900
0.22962070 	149.47246909	-0.00971571	0.00638246	1.05575597	0.00046951	-0.00141864	0.00151386	900	900	900	900
0.23056149 	149.70303059	-0.00972495	0.00636826	1.05578363	-0.00068156	-0.00332452	-0.00041106	900	900	900	900
0.21948624 	149.92251682	-0.00972493	0.00637448	1.05578673	-0.00046327	-0.00196385	0.00098217	900	900	900	900
0.27040434 	150.19292116	-0.00973209	0.00638249	1.05580688	0.00001976	-0.00032563	0.00144055	900	900	900	900
0.20910573 	150.40202689	-0.00969836	0.00636539	1.05582547	-0.00035179	-0.00040622	0.00027835	900	900	900	900
0.24496508 	150.64699197	-0.00962702	0.00633224	1.05580759	-0.00037804	-0.00160745	0.00131379	900	900	900	900
0.29437637 	150.94136834	-0.00961112	0.00633438	1.05576718	-0.00013586	-0.00137459	0.00059817	900	900	900	900
0.24020267 	151.18157101	-0.00959521	0.00636707	1.05572963	-0.00030645	0.00000352	0.00077479	900	900	900	900
0.27045155 	151.45202255	-0.00955996	0.00629505	1.05564868	-0.00045262	-0.00170386	0.00068835	900	900	900	900
0.28117394 	151.73319650	-0.00958962	0.00626390	1.05561841	-0.00039718	-0.00150939	-0.00028019	900	900	900	900
0.24463272 	151.97782922	-0.00958537	0.00629607	1.05559754	-0.00066324	-0.00035854	0.00036628	900	900	900	900
0.24476910 	152.22259831	-0.00962565	0.00633891	1.05557239	0.00016232	0.00001368	0.00139352	900	900	900	900
0.25988960 	152.48248792	-0.00958203	0.00633911	1.05554247	-0.00030449	-0.00053043	0.00149787	900	900	900	900
0.23505807 	152.71754599	-0.00956453	0.00635419	1.05556238	0.00003381	-0.00072418	0.00060312	900	900	900	900
0.21945834 	152.93700433	-0.00958833	0.00643047	1.05554974	0.00038418	-0.00088022	0.00001832	900	900	900	900
0.24973154 	153.18673587	-0.00958377	0.00645834	1.05550456	0.00051779	-0.00078261	0.00150889	900	900	900	900
0.20936823 	153.39610410	-0.00957076	0.00649342	1.05549276	0.00080716	-0.00040570	0.00123026	900	900	900	900
0.27488184 	153.67098594	-0.00963112	0.00646365	1.05545127	-0.00094164	-0.00057864	0.00050061	900	900	900	900
0.22929478 	153.90028071	-0.00960921	0.00652341	1.05543590	0.00004430	-0.00046814	0.00147329	900	900	900	900
0.28567219 	154.18595290	-0.00957421	0.00653395	1.05538023	0.00005042	-0.00127847	0.00128743	900	900	900	900
0.22957635 	154.41552925	-0.00957316	0.00653795	1.05533421	-0.00006550	-0.00066242	0.00101632	900	900	900	900
0.28069806 	154.69622731	-0.00960459	0.00650366	1.05531526	0.00011795	-0.00073525	0.00043348	900	900	900	900
0.20928979 	154.90551710	-0.00963122	0.00650410	1.05529451	-0.00026426	-0.00199832	0.00062225	900	900	900	900
0.26530552 	155.17082262	-0.00970173	0.00651571	1.05527234	-0.00028530	-0.00033818	0.00157907	900	900	900	900
0.25975871 	155.43058133	-0.00968978	0.00650609	1.05524921	0.00026690	0.00091637	0.00122420	900	900	900	900
0.26067400 	155.69125533	-0.00967517	0.00647096	1.05521357	0.00027125	-0.00051736	0.00030514	900	900	900	900
0.22995830 	155.92121363	-0.00970182	0.00644942	1.05517864	0.00028012	-0.00073771	0.00085325	900	900	900	900
0.23513198 	156.15634561	-0.00974179	0.00643473	1.05510616	-0.00068934	-0.00147440	0.00000805	900	900	900	900
0.24979162 	156.40613723	-0.00971396	0.00646328	1.05511534	-0.00023942	-0.00130345	0.00094306	900	900	900	900
0.25014496 	156.65628219	-0.00966857	0.00652482	1.05506158	0.00082367	-0.00056043	0.00082475	900	900	900	900
0.25961161 	156.91589379	-0.00963601	0.00654678	1.05501938	0.00016252	-0.00015396	0.00056552	900	900	900	900
0.26494312 	157.18083692	-0.00962956	0.00664662	1.05497813	-0.00024436	-0.00029642	0.00080082	900	900	900	900
0.21934795 	157.40018487	-0.00963662	0.00666981	1.05497384	0.00014454	-0.00041856	0.00092501	900	900	900	900
0.24517870 	157.64536357	-0.00964962	0.00670039	1.05492508	-0.00007299	-0.00116817	-0.00033283	900	900	900	900
0.26474929 	157.91011286	-0.00962980	0.00668939	1.05490112	0.00020103	-0.00016817	0.00132431	900	900	900	900
0.24546981 	158.15558267	-0.00965999	0.00676423	1.05484259	-0.00048069	-0.00034806	0.00049305	900	900	900	900
0.23986030 	158.39544296	-0.00962199	0.00679597	1.05483484	0.00065282	-0.00146799	0.00066697	900	900	900	900
0.24480295 	158.64024591	-0.00964970	0.00677880	1.05478597	0.00067983	-0.00147164	0.00087218	900	900	900	900
0.23975897 	158.88000488	-0.00963611	0.00685371	1.05477846	-0.00015406	-0.00008626	0.00025530	900	900	900	900
0.29041958 	159.17042446	-0.00962422	0.00687098	1.05471075	-0.00005603	-0.00057468	0.00077428	900	900	900	900
0.23029399 	159.40071845	-0.00964990	0.00689758	1.05462193	0.00011557	-0.00039764	0.00076781	900	900	900	900
0.23517036 	159.63588881	-0.00961029	0.00687219	1.05458844	0.00002006	-0.00130442	0.00075497	900	900	900	900
0.26963639 	159.90552521	-0.00957095	0.00689121	1.05448782	0.00057976	-0.00046732	0.00065962	900	900	900	900
0.25480223 	160.16032743	-0.00962966	0.00681828	1.05445027	0.00024299	-0.00080977	-0.00015073	900	900	900	900
0.24986935 	160.41019678	-0.00964968	0.00679193	1.05442238	-0.00075011	-0.00101972	0.00029954	900	900	900	900
0.24009132 	160.65028811	-0.00965933	0.00676657	1.05437267	-0.00078252	-0.00218784	0.00108749	900	900	900	900
0.25527382 	160.90556192	-0.00967531	0.00677894	1.05431163	0.00022627	-0.00020989	0.00096939	900	900	900	900
0.25977063 	161.16533256	-0.00969566	0.00674611	1.05430079	-0.00009251	-0.00008635	0.00129481	900	900	900	900
0.25508618 	161.42041874	-0.00967569	0.00676788	1.05430257	0.00053583	-0.00091707	0.00123527	900	900	900	900
0.22991061 	161.65032935	-0.00967476	0.00677336	1.05428553	-0.00106078	-0.00051789	0.00061837	900	900	900	900
0.25980473 	161.91013408	-0.00961129	0.00679020	1.05426788	-0.00021614	-0.00083674	-0.00014091	900	900	900	900
0.24000430 	162.15013838	-0.00966275	0.00681571	1.05421102	-0.00004331	-0.00032307	0.00075905	900	900	900	900
0.25514388 	162.40528226	-0.00970664	0.00679891	1.05419970	-0.00059319	-0.00003824	0.00046433	900	900	900	900
0.27085185 	162.67613411	-0.00975422	0.00683247	1.05419409	-0.00001396	-0.00102376	0.00108222	900	900	900	900
0.28023767 	162.95637178	-0.00973371	0.00686044	1.05410540	0.00372810	0.00076843	-0.00025972	900	900	900	900
0.26035857 	163.21673036	-0.00988653	0.00685901	1.05399740	0.00310188	-0.00145152	-0.00180443	900	900	900	900
0.28547335 	163.50220370	-0.00991781	0.00682397	1.05393481	-0.00062370	0.00116290	0.00080181	900	900	900	900
0.27083611 	163.77303982	-0.00985177	0.00683192	1.05397224	0.00222100	0.00101533	0.00405068	900	900	900	900
0.10188651 	163.87492633	-0.00991313	0.00692776	1.05383253	-0.00118949	-0.00114495	-0.00218503	900	900	900	900
0.22532558 	164.10025191	-0.00988786	0.00690745	1.05378306	0.00015876	-0.00149395	-0.00038987	900	900	900	900
0.24455237 	164.34480429	-0.00985126	0.00687903	1.05377054	0.00165580	0.00129420	0.00183278	900	900	900	900
0.25517702 	164.59998131	-0.00985503	0.00688213	1.05367005	-0.00146944	-0.00006878	-0.00168345	900	900	900	900
0.24739695 	164.84737825	-0.00984675	0.00689411	1.05363083	0.00122162	-0.00117188	0.00116794	900	900	900	900
0.24493361 	165.09231186	-0.00982540	0.00690111	1.05357182	0.00062326	-0.00099045	0.00064137	900	900	900	900
0.25442576 	165.34673762	-0.00982494	0.00697027	1.05353284	-0.00045217	-0.00215372	0.00195950	900	900	900	900
0.34330249 	165.69004011	-0.00984506	0.00698308	1.05351532	-0.00074272	0.00018044	0.00066385	900	900	900	900
0.28929281 	165.97933292	-0.00982266	0.00698081	1.05351484	0.00053130	0.00019786	0.00128548	900	900	900	900
0.19932556 	166.17865849	-0.00980785	0.00697441	1.05340922	0.00009012	0.00015274	0.00108507	900	900	900	900
0.22510815 	166.40376663	-0.00978140	0.00704114	1.05333889	0.00057356	-0.00133078	0.00152808	900	900	900	900
0.24091864 	166.64468527	-0.00977433	0.00711533	1.05333316	0.00048047	-0.00012948	0.00067781	900	900	900	900
0.24500108 	166.88968635	-0.00970900	0.00711437	1.05329907	0.00094142	-0.00061102	0.00176273	900	900	900	900
0.26577210 	167.15545845	-0.00974136	0.00707768	1.05322826	0.00017910	0.00195405	0.00030621	900	900	900	900
0.23711085 	167.39256930	-0.00966372	0.00708213	1.05325377	0.00383858	-0.00034035	0.00168423	900	900	900	900
0.24191236 	167.63448167	-0.00963640	0.00709425	1.05322981	0.00005881	-0.00107367	0.00141802	900	900	900	900
0.23497438 	167.86945605	-0.00962429	0.00710453	1.05315888	0.00075847	-0.00141583	0.00074935	900	900	900	900
0.23448181 	168.10393786	-0.00956380	0.00712797	1.05306780	0.00075835	-0.00140084	0.00047453	900	900	900	900
0.25053310 	168.35447097	-0.00957223	0.00716394	1.05304885	0.00018667	-0.00017451	0.00018181	900	900	900	900
0.23844123 	168.59291220	-0.00959615	0.00713510	1.05298305	0.00045689	-0.00029846	-0.00010160	900	900	900	900
0.26720667 	168.86011887	-0.00956133	0.00706386	1.05292416	0.00184880	-0.00104855	0.00158857	900	900	900	900
0.23390245 	169.09402132	-0.00957676	0.00707248	1.05284214	0.00069951	0.00060611	0.00043624	900	900	900	900
0.27588248 	169.36990380	-0.00954135	0.00706680	1.05276930	-0.00002030	-0.00056839	0.00133235	900	900	900	900
0.25480556 	169.62470937	-0.00947701	0.00705685	1.05270755	0.00121371	-0.00045176	0.00090484	900	900	900	900
0.21355033 	169.83825970	-0.00952091	0.00703914	1.05265415	-0.00110859	-0.00052636	0.00065589	900	900	900	900
0.25983500 	170.09809470	-0.00959463	0.00701711	1.05260468	-0.00036460	-0.00158488	-0.00013037	900	900	900	900
0.33808613 	170.43618083	-0.00962175	0.00704330	1.05252397	0.00045933	-0.00155945	0.00003840	900	900	900	900
0.25563097 	170.69181180	-0.00967311	0.00707369	1.05247557	-0.00049673	0.00052457	0.00064809	900	900	900	900
0.28045511 	170.97226691	-0.00969421	0.00708370	1.05241454	-0.00032070	0.00112150	0.00146756	900	900	900	900
0.27535629 	171.24762321	-0.00969491	0.00708063	1.05239320	-0.00070666	-0.00038067	0.00163478	900	900	900	900
0.22990060 	171.47752380	-0.00962834	0.00708918	1.05236745	0.00008262	-0.00118594	0.00041587	900	900	900	900
0.28567481 	171.76319861	-0.00964236	0.00709947	1.05238092	0.00018997	-0.00185256	0.00089507	900	900	900	900
0.21952868 	171.98272729	-0.00965571	0.00715172	1.05232024	-0.00063604	0.00004319	0.00099851	900	900	900	900
0.23996472 	172.22269201	-0.00967627	0.00711371	1.05225646	0.00017743	-0.00062365	0.00018610	900	900	900	900
0.21939301 	172.44208503	-0.00966511	0.00711635	1.05223501	-0.00062280	0.00003871	0.00041106	900	900	900	900
0.26053166 	172.70261669	-0.00969419	0.00718531	1.05222225	-0.00029337	-0.00095803	0.00063339	900	900	900	900
0.25706792 	172.95968461	-0.00965600	0.00717935	1.05210888	-0.00069094	-0.00136825	0.00126960	900	900	900	900
0.22481084 	173.18449545	-0.00967771	0.00715122	1.05201876	0.00008293	-0.00190364	0.00017202	900	900	900	900
0.22459126 	173.40908670	-0.00965205	0.00725044	1.05197120	0.00070767	0.00097942	0.00122451	900	900	900	900
0.27056384 	173.67965055	-0.00972370	0.00722221	1.05196738	-0.00064439	0.00039709	0.00083696	900	900	900	900
0.23468661 	173.91433716	-0.00966573	0.00727213	1.05194652	0.00111550	-0.00165980	0.00168112	900	900	900	900
0.27559495 	174.18993211	-0.00960662	0.00729508	1.05190408	0.00049887	-0.00071383	-0.00106653	900	900	900	900
